,River Discharge (cfs),Tunnel Discharge (cfs),sum
2012-03-27 08:00:00-07:00,13.0,3.01,16.009999999999998
2012-03-27 08:15:00-07:00,13.0,2.01,15.01
2012-03-27 08:30:00-07:00,13.0,1.37,14.370000000000001
2012-03-27 08:45:00-07:00,13.0,0.99,13.99
2012-03-27 09:00:00-07:00,13.0,0.82,13.82
2012-03-27 09:15:00-07:00,13.0,0.82,13.82
2012-03-27 09:30:00-07:00,13.0,0.82,13.82
2012-03-27 09:45:00-07:00,13.0,0.82,13.82
2012-03-27 10:00:00-07:00,13.0,0.82,13.82
2012-03-27 10:15:00-07:00,12.0,0.82,12.82
2012-03-27 10:30:00-07:00,12.0,0.82,12.82
2012-03-27 10:45:00-07:00,12.0,0.82,12.82
2012-03-27 11:00:00-07:00,12.0,0.82,12.82
2012-03-27 11:15:00-07:00,12.0,0.82,12.82
2012-03-27 11:30:00-07:00,12.0,0.82,12.82
2012-03-27 11:45:00-07:00,12.0,0.82,12.82
2012-03-27 12:00:00-07:00,12.0,0.82,12.82
2012-03-27 12:15:00-07:00,13.0,0.82,13.82
2012-03-27 12:30:00-07:00,12.0,0.82,12.82
2012-03-27 12:45:00-07:00,12.0,0.82,12.82
2012-03-27 13:00:00-07:00,12.0,0.82,12.82
2012-03-27 13:15:00-07:00,12.0,0.82,12.82
2012-03-27 13:30:00-07:00,12.0,0.82,12.82
2012-03-27 13:45:00-07:00,13.0,0.82,13.82
2012-03-27 14:00:00-07:00,14.0,0.82,14.82
2012-03-27 14:15:00-07:00,15.0,0.82,15.82
2012-03-27 14:30:00-07:00,16.0,0.82,16.82
2012-03-27 14:45:00-07:00,17.0,0.82,17.82
2012-03-27 15:00:00-07:00,18.0,0.82,18.82
2012-03-27 15:15:00-07:00,18.0,0.82,18.82
2012-03-27 15:30:00-07:00,17.0,0.82,17.82
2012-03-27 15:45:00-07:00,17.0,0.82,17.82
2012-03-27 16:00:00-07:00,17.0,0.82,17.82
2012-03-27 16:15:00-07:00,17.0,0.82,17.82
2012-03-27 16:30:00-07:00,16.0,0.82,16.82
2012-03-27 16:45:00-07:00,16.0,0.82,16.82
2012-03-27 17:00:00-07:00,16.0,0.82,16.82
2012-03-27 17:15:00-07:00,16.0,0.82,16.82
2012-03-27 17:30:00-07:00,16.0,0.82,16.82
2012-03-27 17:45:00-07:00,17.0,0.82,17.82
2012-03-27 18:00:00-07:00,17.0,0.82,17.82
2012-03-27 18:15:00-07:00,17.0,0.82,17.82
2012-03-27 18:30:00-07:00,17.0,0.82,17.82
2012-03-27 18:45:00-07:00,18.0,0.82,18.82
2012-03-27 19:00:00-07:00,18.0,0.82,18.82
2012-03-27 19:15:00-07:00,18.0,0.82,18.82
2012-03-27 19:30:00-07:00,19.0,0.82,19.82
2012-03-27 19:45:00-07:00,19.0,0.82,19.82
2012-03-27 20:00:00-07:00,19.0,0.82,19.82
2012-03-27 20:15:00-07:00,19.0,0.82,19.82
2012-03-27 20:30:00-07:00,19.0,0.82,19.82
2012-03-27 20:45:00-07:00,19.0,0.82,19.82
2012-03-27 21:00:00-07:00,19.0,0.82,19.82
2012-03-27 21:15:00-07:00,19.0,0.82,19.82
2012-03-27 21:30:00-07:00,20.0,0.82,20.82
2012-03-27 21:45:00-07:00,20.0,14.0,34.0
2012-03-27 22:00:00-07:00,20.0,14.9,34.9
2012-03-27 22:15:00-07:00,20.0,14.9,34.9
2012-03-27 22:30:00-07:00,19.0,14.9,33.9
2012-03-27 22:45:00-07:00,19.0,14.9,33.9
2012-03-27 23:00:00-07:00,19.0,14.9,33.9
2012-03-27 23:15:00-07:00,19.0,14.9,33.9
2012-03-27 23:30:00-07:00,18.0,14.9,32.9
2012-03-27 23:45:00-07:00,18.0,14.9,32.9
2012-03-28 00:00:00-07:00,18.0,14.9,32.9
2012-03-28 00:15:00-07:00,18.0,14.9,32.9
2012-03-28 00:30:00-07:00,18.0,14.9,32.9
2012-03-28 00:45:00-07:00,18.0,14.9,32.9
2012-03-28 01:00:00-07:00,18.0,14.9,32.9
2012-03-28 01:15:00-07:00,17.0,14.9,31.9
2012-03-28 01:30:00-07:00,17.0,14.9,31.9
2012-03-28 01:45:00-07:00,17.0,14.9,31.9
2012-03-28 02:00:00-07:00,17.0,14.9,31.9
2012-03-28 02:15:00-07:00,17.0,14.9,31.9
2012-03-28 02:30:00-07:00,16.0,14.9,30.9
2012-03-28 02:45:00-07:00,16.0,14.9,30.9
2012-03-28 03:00:00-07:00,16.0,14.9,30.9
2012-03-28 03:15:00-07:00,16.0,14.9,30.9
2012-03-28 03:30:00-07:00,16.0,14.9,30.9
2012-03-28 03:45:00-07:00,16.0,14.9,30.9
2012-03-28 04:00:00-07:00,17.0,14.9,31.9
2012-03-28 04:15:00-07:00,16.0,14.9,30.9
2012-03-28 04:30:00-07:00,16.0,14.9,30.9
2012-03-28 04:45:00-07:00,16.0,14.9,30.9
2012-03-28 05:00:00-07:00,16.0,14.9,30.9
2012-03-28 05:15:00-07:00,16.0,14.9,30.9
2012-03-28 05:30:00-07:00,16.0,14.9,30.9
2012-03-28 05:45:00-07:00,16.0,14.9,30.9
2012-03-28 06:00:00-07:00,16.0,14.9,30.9
