agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd	03_00065	03_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09073300	2015-08-07 05:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 05:30	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 05:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 06:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 06:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 06:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 06:45	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 07:00	MDT	48	P	1.44	P
USGS	09073300	2015-08-07 07:15	MDT	48	P	1.44	P
USGS	09073300	2015-08-07 07:30	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 07:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 08:00	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 08:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 08:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 08:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 09:00	MDT	49	P	1.45	P
USGS	09073300	2015-08-07 09:15	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 09:30	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 09:45	MDT	52	P	1.48	P
USGS	09073300	2015-08-07 10:00	MDT	52	P	1.48	P
USGS	09073300	2015-08-07 10:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 10:30	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 10:45	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 11:00	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 11:15	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 11:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 11:45	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 12:00	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 12:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-07 12:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 12:45	MDT	57	P	1.52	P
USGS	09073300	2015-08-07 13:00	MDT	57	P	1.52	P
USGS	09073300	2015-08-07 13:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-07 13:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-07 13:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-07 14:00	MDT	61	P	1.55	P
USGS	09073300	2015-08-07 14:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-07 14:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 14:45	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 15:00	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 15:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 15:30	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 15:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 16:00	MDT	52	P	1.48	P
USGS	09073300	2015-08-07 16:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 16:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 16:45	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 17:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-07 17:15	MDT	59	P	1.54	P
USGS	09073300	2015-08-07 17:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-07 17:45	MDT	56	P	1.51	P
USGS	09073300	2015-08-07 18:00	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 18:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 18:30	MDT	55	P	1.50	P
USGS	09073300	2015-08-07 18:45	MDT	53	P	1.49	P
USGS	09073300	2015-08-07 19:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 19:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 19:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 19:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 20:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 20:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 20:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 20:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 21:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 21:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 21:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 21:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 22:00	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 22:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 22:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 22:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 23:00	MDT	52	P	1.48	P
USGS	09073300	2015-08-07 23:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-07 23:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-07 23:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 00:00	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 00:15	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 00:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 00:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 01:00	MDT	52	P	1.48	P
USGS	09073300	2015-08-08 01:15	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 01:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 01:45	MDT	52	P	1.48	P
USGS	09073300	2015-08-08 02:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 02:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 02:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 02:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 03:00	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 03:15	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 03:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 03:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 04:00	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 04:15	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 04:30	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 04:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 05:00	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 05:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 05:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 05:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 06:00	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 06:15	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 06:30	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 06:45	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 07:00	MDT	48	P	1.44	P
USGS	09073300	2015-08-08 07:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 07:30	MDT	48	P	1.44	P
USGS	09073300	2015-08-08 07:45	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 08:00	MDT	48	P	1.44	P
USGS	09073300	2015-08-08 08:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 08:30	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 08:45	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 09:00	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 09:15	MDT	49	P	1.45	P
USGS	09073300	2015-08-08 09:30	MDT	50	P	1.46	P
USGS	09073300	2015-08-08 09:45	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 10:00	MDT	51	P	1.47	P
USGS	09073300	2015-08-08 10:15	MDT	52	P	1.48	P
USGS	09073300	2015-08-08 10:30	MDT	53	P	1.49	P
USGS	09073300	2015-08-08 10:45	MDT	55	P	1.50	P
USGS	09073300	2015-08-08 11:00	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 11:15	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 11:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 11:45	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 12:00	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 12:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 12:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-08 12:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-08 13:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 13:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-08 13:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 13:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 14:00	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 14:15	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 14:30	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 14:45	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 15:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 15:15	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 15:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 15:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 16:00	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 16:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-08 16:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-08 16:45	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 17:00	MDT	55	P	1.50	P
USGS	09073300	2015-08-08 17:15	MDT	55	P	1.50	P
USGS	09073300	2015-08-08 17:30	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 17:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-08 18:00	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 18:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-08 18:30	MDT	55	P	1.50	P
USGS	09073300	2015-08-08 18:45	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 19:00	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 19:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 19:30	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 19:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 20:00	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 20:15	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 20:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 20:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 21:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-08 21:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 21:30	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 21:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 22:00	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 22:15	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 22:30	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 22:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 23:00	MDT	62	P	1.56	P
USGS	09073300	2015-08-08 23:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 23:30	MDT	61	P	1.55	P
USGS	09073300	2015-08-08 23:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 00:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 00:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-09 00:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 00:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 01:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 01:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-09 01:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 01:45	MDT	61	P	1.55	P
USGS	09073300	2015-08-09 02:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 02:15	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 02:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 02:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 03:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 03:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 03:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 03:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 04:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 04:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 04:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 04:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 05:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 05:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 05:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 05:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 06:00	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 06:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 06:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 06:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 07:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 07:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 07:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 07:45	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 08:00	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 08:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 08:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 08:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 09:00	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 09:15	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 09:30	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 09:45	MDT	62	P	1.56	P
USGS	09073300	2015-08-09 10:00	MDT	61	P	1.55	P
USGS	09073300	2015-08-09 10:15	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 10:30	MDT	62	P	1.56	P
USGS	09073300	2015-08-09 10:45	MDT	63	P	1.57	P
USGS	09073300	2015-08-09 11:00	MDT	63	P	1.57	P
USGS	09073300	2015-08-09 11:15	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 11:30	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 11:45	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 12:00	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 12:15	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 12:30	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 12:45	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 13:00	MDT	68	P	1.61	P
USGS	09073300	2015-08-09 13:15	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 13:30	MDT	68	P	1.61	P
USGS	09073300	2015-08-09 13:45	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 14:00	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 14:15	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 14:30	MDT	70	P	1.62	P
USGS	09073300	2015-08-09 14:45	MDT	68	P	1.61	P
USGS	09073300	2015-08-09 15:00	MDT	70	P	1.62	P
USGS	09073300	2015-08-09 15:15	MDT	68	P	1.61	P
USGS	09073300	2015-08-09 15:30	MDT	68	P	1.61	P
USGS	09073300	2015-08-09 15:45	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 16:00	MDT	67	P	1.60	P
USGS	09073300	2015-08-09 16:15	MDT	64	P	1.58	P
USGS	09073300	2015-08-09 16:30	MDT	63	P	1.57	P
USGS	09073300	2015-08-09 16:45	MDT	63	P	1.57	P
USGS	09073300	2015-08-09 17:00	MDT	62	P	1.56	P
USGS	09073300	2015-08-09 17:15	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 17:30	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 17:45	MDT	66	P	1.59	P
USGS	09073300	2015-08-09 18:00	MDT	64	P	1.58	P
USGS	09073300	2015-08-09 18:15	MDT	64	P	1.58	P
USGS	09073300	2015-08-09 18:30	MDT	62	P	1.56	P
USGS	09073300	2015-08-09 18:45	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 19:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 19:15	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 19:30	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 19:45	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 20:00	MDT	55	P	1.50	P
USGS	09073300	2015-08-09 20:15	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 20:30	MDT	57	P	1.52	P
USGS	09073300	2015-08-09 20:45	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 21:00	MDT	55	P	1.50	P
USGS	09073300	2015-08-09 21:15	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 21:30	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 21:45	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 22:00	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 22:15	MDT	56	P	1.51	P
USGS	09073300	2015-08-09 22:30	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 22:45	MDT	58	P	1.53	P
USGS	09073300	2015-08-09 23:00	MDT	59	P	1.54	P
USGS	09073300	2015-08-09 23:15	MDT	61	P	1.55	P
USGS	09073300	2015-08-09 23:30	MDT	62	P	1.56	P
USGS	09073300	2015-08-09 23:45	MDT	62	P	1.56	P
USGS	09073300	2015-08-10 00:00	MDT	141	P	2.03	P
USGS	09073300	2015-08-10 00:15	MDT	145	P	2.05	P
USGS	09073300	2015-08-10 00:30	MDT	148	P	2.06	P
USGS	09073300	2015-08-10 00:45	MDT	150	P	2.07	P
USGS	09073300	2015-08-10 01:00	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 01:15	MDT	150	P	2.07	P
USGS	09073300	2015-08-10 01:30	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 01:45	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 02:00	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 02:15	MDT	157	P	2.10	P
USGS	09073300	2015-08-10 02:30	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 02:45	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 03:00	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 03:15	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 03:30	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 03:45	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 04:00	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 04:15	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 04:30	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 04:45	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 05:00	MDT	161	P	2.12	P
USGS	09073300	2015-08-10 05:15	MDT	161	P	2.12	P
USGS	09073300	2015-08-10 05:30	MDT	157	P	2.10	P
USGS	09073300	2015-08-10 05:45	MDT	159	P	2.11	P
USGS	09073300	2015-08-10 06:00	MDT	157	P	2.10	P
USGS	09073300	2015-08-10 06:15	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 06:30	MDT	154	P	2.09	P
USGS	09073300	2015-08-10 06:45	MDT	152	P	2.08	P
USGS	09073300	2015-08-10 07:00	MDT	150	P	2.07	P
USGS	09073300	2015-08-10 07:15	MDT	148	P	2.06	P
USGS	09073300	2015-08-10 07:30	MDT	148	P	2.06	P
USGS	09073300	2015-08-10 07:45	MDT	141	P	2.03	P
USGS	09073300	2015-08-10 08:00	MDT	137	P	2.01	P
USGS	09073300	2015-08-10 08:15	MDT	135	P	2.00	P
USGS	09073300	2015-08-10 08:30	MDT	131	P	1.98	P
USGS	09073300	2015-08-10 08:45	MDT	125	P	1.95	P
USGS	09073300	2015-08-10 09:00	MDT	113	P	1.89	P
USGS	09073300	2015-08-10 09:15	MDT	106	P	1.85	P
USGS	09073300	2015-08-10 09:30	MDT	99	P	1.81	P
USGS	09073300	2015-08-10 09:45	MDT	95	P	1.79	P
USGS	09073300	2015-08-10 10:00	MDT	90	P	1.76	P
USGS	09073300	2015-08-10 10:15	MDT	90	P	1.76	P
USGS	09073300	2015-08-10 10:30	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 10:45	MDT	90	P	1.76	P
USGS	09073300	2015-08-10 11:00	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 11:15	MDT	89	P	1.75	P
USGS	09073300	2015-08-10 11:30	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 11:45	MDT	92	P	1.77	P
USGS	09073300	2015-08-10 12:00	MDT	90	P	1.76	P
USGS	09073300	2015-08-10 12:15	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 12:30	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 12:45	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 13:00	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 13:15	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 13:30	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 13:45	MDT	90	P	1.76	P
USGS	09073300	2015-08-10 14:00	MDT	83	P	1.71	P
USGS	09073300	2015-08-10 14:15	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 14:30	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 14:45	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 15:00	MDT	83	P	1.71	P
USGS	09073300	2015-08-10 15:15	MDT	81	P	1.70	P
USGS	09073300	2015-08-10 15:30	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 15:45	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 16:00	MDT	81	P	1.70	P
USGS	09073300	2015-08-10 16:15	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 16:30	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 16:45	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 17:00	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 17:15	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 17:30	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 17:45	MDT	92	P	1.77	P
USGS	09073300	2015-08-10 18:00	MDT	89	P	1.75	P
USGS	09073300	2015-08-10 18:15	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 18:30	MDT	87	P	1.74	P
USGS	09073300	2015-08-10 18:45	MDT	83	P	1.71	P
USGS	09073300	2015-08-10 19:00	MDT	81	P	1.70	P
USGS	09073300	2015-08-10 19:15	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 19:30	MDT	78	P	1.68	P
USGS	09073300	2015-08-10 19:45	MDT	72	P	1.64	P
USGS	09073300	2015-08-10 20:00	MDT	71	P	1.63	P
USGS	09073300	2015-08-10 20:15	MDT	77	P	1.67	P
USGS	09073300	2015-08-10 20:30	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 20:45	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 21:00	MDT	81	P	1.70	P
USGS	09073300	2015-08-10 21:15	MDT	81	P	1.70	P
USGS	09073300	2015-08-10 21:30	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 21:45	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 22:00	MDT	78	P	1.68	P
USGS	09073300	2015-08-10 22:15	MDT	78	P	1.68	P
USGS	09073300	2015-08-10 22:30	MDT	75	P	1.66	P
USGS	09073300	2015-08-10 22:45	MDT	74	P	1.65	P
USGS	09073300	2015-08-10 23:00	MDT	80	P	1.69	P
USGS	09073300	2015-08-10 23:15	MDT	86	P	1.73	P
USGS	09073300	2015-08-10 23:30	MDT	84	P	1.72	P
USGS	09073300	2015-08-10 23:45	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 00:00	MDT	80	P	1.69	P
USGS	09073300	2015-08-11 00:15	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 00:30	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 00:45	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 01:00	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 01:15	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 01:30	MDT	80	P	1.69	P
USGS	09073300	2015-08-11 01:45	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 02:00	MDT	75	P	1.66	P
USGS	09073300	2015-08-11 02:15	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 02:30	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 02:45	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 03:00	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 03:15	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 03:30	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 03:45	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 04:00	MDT	74	P	1.65	P
USGS	09073300	2015-08-11 04:15	MDT	75	P	1.66	P
USGS	09073300	2015-08-11 04:30	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 04:45	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 05:00	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 05:15	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 05:30	MDT	75	P	1.66	P
USGS	09073300	2015-08-11 05:45	MDT	74	P	1.65	P
USGS	09073300	2015-08-11 06:00	MDT	74	P	1.65	P
USGS	09073300	2015-08-11 06:15	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 06:30	MDT	74	P	1.65	P
USGS	09073300	2015-08-11 06:45	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 07:00	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 07:15	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 07:30	MDT	75	P	1.66	P
USGS	09073300	2015-08-11 07:45	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 08:00	MDT	74	P	1.65	P
USGS	09073300	2015-08-11 08:15	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 08:30	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 08:45	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 09:00	MDT	75	P	1.66	P
USGS	09073300	2015-08-11 09:15	MDT	77	P	1.67	P
USGS	09073300	2015-08-11 09:30	MDT	80	P	1.69	P
USGS	09073300	2015-08-11 09:45	MDT	80	P	1.69	P
USGS	09073300	2015-08-11 10:00	MDT	78	P	1.68	P
USGS	09073300	2015-08-11 10:15	MDT	70	P	1.62	P
USGS	09073300	2015-08-11 10:30	MDT	62	P	1.56	P
USGS	09073300	2015-08-11 10:45	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 11:00	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 11:15	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 11:30	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 11:45	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 12:00	MDT	83	P	1.71	P
USGS	09073300	2015-08-11 12:15	MDT	84	P	1.72	P
USGS	09073300	2015-08-11 12:30	MDT	84	P	1.72	P
USGS	09073300	2015-08-11 12:45	MDT	80	P	1.69	P
USGS	09073300	2015-08-11 13:00	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 13:15	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 13:30	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 13:45	MDT	84	P	1.72	P
USGS	09073300	2015-08-11 14:00	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 14:15	MDT	81	P	1.70	P
USGS	09073300	2015-08-11 14:30	MDT	86	P	1.73	P
